Zip,Median,Mean,Pop
29062,"49,889","57,486",176
29063,"74,736","86,438","32,717"
29065,"32,088","39,824",677
29067,"37,111","44,504","10,949"
29069,"35,868","44,501","5,020"
29070,"43,183","55,316","15,273"
29072,"72,503","88,081","49,566"
29073,"54,355","58,739","40,775"
29074,"43,155","54,163",241
29075,"72,219","86,006","2,963"
29078,"49,265","60,470","15,293"
29079,"42,132","48,013",151
29080,"28,916","41,220","3,159"
29081,"30,988","37,698","1,352"
29082,"33,746","53,038",572
29101,"41,295","53,141","3,023"
29102,"33,253","43,105","17,999"
29104,"32,268","42,270","1,531"
29105,"37,547","45,893","1,514"
29107,"38,690","47,142","3,166"
29108,"35,001","47,598","20,469"
29111,"32,482","40,467","1,632"
29112,"34,348","44,310","4,551"
29113,"35,421","43,030","1,618"
29114,"31,397","41,244","2,190"
29115,"30,064","41,561","31,128"
29117,"16,587","23,605","1,160"
29118,"43,602","56,541","15,310"
29122,"65,355","78,965",54
29123,"43,634","48,472","7,617"
29125,"34,649","40,492","3,072"
29126,"51,768","60,157","2,267"
29127,"54,165","65,620","7,972"
29128,"31,865","42,425","5,866"
29129,"35,124","47,763","3,164"
29130,"38,326","55,845","6,655"
29133,"28,365","36,560","1,044"
29135,"26,289","35,494","6,995"
29137,"36,629","50,950","2,539"
29138,"31,792","38,207","8,815"
29142,"31,067","40,575","4,890"
29145,"43,615","50,045",837
29146,"35,971","45,694","1,767"
29148,"28,225","37,572","6,230"
29150,"37,948","49,201","40,031"
29152,"39,514","46,291","2,393"
29153,"33,907","41,153","15,633"
29154,"47,013","56,011","28,135"
29160,"32,709","38,122","6,352"
29161,"38,267","46,886","11,383"
29162,"32,349","44,064","4,122"
29163,"30,093","37,607","1,975"
29164,"34,005","45,415","4,690"
29166,"32,292","44,669",904
29168,"35,694","44,092","3,582"
29169,"43,046","55,638","22,845"
29170,"54,665","61,549","19,988"
29172,"37,646","47,989","9,293"
29175,"43,155","54,163",378
29178,"37,273","46,666","3,377"
29180,"31,662","42,798","14,267"
29201,"26,146","43,225","20,594"
29202,"34,500","59,980",135
29203,"31,966","40,374","36,404"
29204,"35,943","47,385","19,952"
29205,"45,364","65,576","24,822"
29206,"58,308","85,484","17,788"
29207,"28,066","29,055","11,570"
29208,"34,500","59,980",695
29209,"52,297","71,579","33,324"
29210,"33,361","39,021","32,797"
29212,"66,555","77,796","28,587"
29223,"55,063","68,984","50,141"
29225,"34,500","59,980","1,228"
29229,"68,824","81,699","44,229"
29301,"45,414","59,055","31,051"
29302,"50,867","73,282","16,571"
29303,"30,236","38,116","25,058"
29306,"28,353","43,538","15,861"
29307,"45,910","57,922","18,751"
29316,"51,441","58,993","22,281"
29320,"32,965","42,163",530
29321,"35,319","48,209","2,596"
29322,"45,852","56,947","8,781"
29323,"36,653","46,238","12,904"
29324,"39,885","50,019",167
29325,"35,549","44,695","15,222"
29329,"41,019","51,223",278
29330,"24,344","30,488","6,200"
29331,"34,176","41,349",142
29332,"32,751","42,923","2,435"
29333,"27,889","33,627",374
29334,"49,744","61,506","11,331"
29335,"40,999","49,423","5,654"
29338,"46,847","59,012",85
29340,"33,110","41,038","20,763"
29341,"32,855","38,169","15,360"
29346,"50,227","57,417",307
29349,"47,875","60,329","30,129"
29351,"29,944","36,982","1,563"
29353,"38,099","44,963","4,174"
29355,"34,806","41,946",810
29356,"45,088","64,844","8,074"
29360,"34,697","44,790","20,977"
29364,"40,430","48,779",592
29365,"46,123","54,706","10,146"
29368,"32,902","41,053",68
29369,"59,586","75,647","13,044"
29370,"33,812","42,872","1,045"
29372,"38,631","47,531","4,507"
29373,"38,994","49,266",297
29374,"56,219","74,136","3,534"
29375,"51,827","58,606",95
29376,"45,715","65,276","6,909"
29377,"34,136","46,106",761
29378,"25,288","34,726",207
29379,"31,863","43,026","19,186"
29384,"43,731","49,233","3,945"
29385,"37,835","48,123","7,221"
29388,"38,872","46,276","14,470"
29401,"50,958","85,221","10,895"
29403,"28,388","43,376","20,818"
29404,"44,137","52,087","1,348"
29405,"27,767","36,384","26,328"
29406,"35,642","41,280","29,314"
29407,"49,030","64,651","34,827"
29409,"52,853","89,326","2,100"
29410,"55,772","65,254","17,816"
29412,"58,389","74,657","35,850"
29414,"56,919","69,897","31,883"
29418,"47,630","54,611","23,540"
29420,"54,344","66,002","21,834"
29423,"35,614","41,709",956
29424,"14,583","32,862",389
29426,"37,952","53,493","1,741"
29429,"49,021","72,539","2,737"
29431,"46,250","52,723","6,071"
29432,"34,007","42,983","2,853"
29434,"37,796","52,052",537
29435,"35,028","45,418","4,122"
29436,"13,759","14,852","1,298"
29437,"39,382","47,228","2,380"
29438,"41,156","65,661","2,408"
29439,"56,355","78,603","2,399"
29440,"35,792","47,251","28,469"
29445,"55,333","62,263","53,588"
29446,"37,788","59,625","1,138"
29448,"39,410","47,239","2,356"
29449,"41,715","62,500","7,749"
29450,"42,161","54,849","3,105"
29451,"93,235","142,921","4,205"
29452,"41,316","67,680",394
29453,"37,796","52,052","1,252"
29455,"64,226","91,881","20,478"
29456,"52,702","59,487","27,864"
29458,"38,616","63,010","2,713"
29461,"49,516","57,248","30,141"
29464,"72,090","98,227","43,649"
29466,"84,718","105,989","28,725"
29468,"23,899","34,565","2,107"
29469,"47,198","59,117",855
29470,"55,981","70,142","4,232"
29471,"38,600","43,623","1,537"
29472,"45,381","53,128","9,416"
29474,"33,980","44,862","2,176"
29475,"30,607","40,576","2,874"
29477,"31,789","43,603","6,789"
29479,"34,011","43,634","7,337"
29481,"28,323","43,953","1,841"
29482,"101,563","171,216","1,791"
29483,"52,500","63,298","66,731"
29485,"60,385","68,324","45,057"
29487,"45,441","73,023","2,725"
29488,"30,979","41,344","22,220"
29492,"73,849","109,236","10,262"
29493,"27,451","45,278",117
29501,"48,878","66,809","43,220"
29505,"49,247","62,285","24,279"
29506,"30,720","43,483","20,960"
29510,"22,289","30,486","8,637"
29511,"46,444","51,366","5,146"
29512,"26,895","38,419","19,514"
29516,"29,628","43,023",829
29518,"38,938","43,178","1,232"
29519,"36,639","48,102",285
29520,"32,387","40,964","14,617"
29525,"26,098","32,824","2,029"
29526,"43,915","56,376","39,033"
29527,"37,088","46,597","22,027"
29530,"39,274","46,802","2,915"
29532,"35,800","46,322","20,871"
29536,"28,252","39,481","17,722"
29540,"23,919","31,242","3,476"
29541,"44,228","55,742","9,465"
29543,"25,976","41,389",606
29544,"42,053","47,878","4,909"
29545,"26,581","37,740","1,657"
29546,"35,559","52,769","2,834"
29547,"35,657","40,383","2,917"
29550,"40,984","54,308","32,132"
29554,"30,041","41,898","9,332"
29555,"34,095","43,601","6,440"
29556,"25,267","35,053","12,870"
29560,"31,907","40,619","13,664"
29563,"25,933","41,489","2,676"
29564,"22,279","31,493",985
29565,"29,729","37,288","7,127"
29566,"45,814","57,726","15,179"
29567,"34,286","36,289",564
29568,"39,657","52,283","12,224"
29569,"32,658","43,032","15,951"
29570,"29,636","35,849","3,913"
29571,"30,136","42,642","15,622"
29572,"49,331","86,393","7,893"
29574,"30,502","40,952","11,909"
29575,"43,927","56,932","15,512"
29576,"50,892","69,259","24,446"
29577,"37,933","55,681","26,934"
29579,"52,883","63,297","32,180"
29580,"24,295","37,615","1,450"
29581,"29,438","40,809","4,650"
29582,"50,542","72,626","14,622"
29583,"36,762","45,585","5,438"
29584,"36,018","45,775","2,563"
29585,"61,548","81,658","13,606"
29588,"44,133","55,325","36,499"
29590,"15,549","22,212","2,437"
29591,"32,843","39,908","5,467"
29592,"28,503","36,222","1,197"
29593,"10,570","13,296",613
29594,"29,699","35,903",121
29596,"33,084","38,103","2,424"
29601,"34,024","50,723","8,840"
29605,"40,241","60,435","34,414"
29607,"54,934","71,741","34,422"
29609,"42,953","55,515","27,232"
29611,"29,971","38,572","28,799"
29613,"56,197","65,544","2,334"
29614,"60,510","62,241","2,720"
29615,"53,729","74,927","35,151"
29617,"36,057","44,089","25,685"
29620,"31,539","40,122","12,907"
29621,"50,340","64,379","39,101"
29624,"23,796","31,534","14,610"
29625,"42,465","55,984","27,538"
29626,"39,685","53,003","12,364"
29627,"41,307","50,902","18,367"
29628,"32,172","39,273","2,723"
29630,"38,473","48,723","14,186"
29631,"37,452","56,877","13,318"
29634,"12,159","51,444","5,589"
29635,"46,289","69,100","1,254"
29638,"35,959","47,023","2,944"
29639,"37,963","51,110","1,742"
29640,"43,541","50,493","30,574"
29642,"57,561","68,745","29,561"
29643,"41,636","56,962","2,756"
29644,"47,449","56,949","18,578"
29645,"45,448","54,019","9,982"
29646,"35,297","51,748","28,159"
29649,"46,787","60,035","26,235"
29650,"66,117","82,419","32,632"
29651,"52,597","64,119","42,844"
29653,"43,142","51,611","4,811"
29654,"36,386","47,496","9,937"
29655,"30,472","43,169","7,796"
29657,"42,451","51,571","15,116"
29658,"36,250","46,505",333
29659,"35,069","40,102",118
29661,"46,816","50,681","5,648"
29662,"54,145","62,564","15,090"
29664,"36,250","46,505","1,808"
29665,"65,858","79,184",127
29666,"41,270","52,451","6,570"
29667,"45,000","52,215",269
29669,"41,581","54,143","12,387"
29670,"45,239","57,953","8,673"
29671,"42,340","52,703","18,030"
29672,"56,477","69,364","11,868"
29673,"44,522","56,258","25,348"
29676,"52,943","72,228","5,201"
29678,"37,418","54,192","21,676"
29680,"63,292","72,678","27,285"
29681,"77,901","90,806","46,979"
29682,"51,281","60,061","3,818"
29683,"47,616","46,024",291
29684,"35,825","42,286","4,862"
29685,"47,691","61,445","1,230"
29686,"48,140","63,823","1,027"
29687,"49,134","61,003","39,561"
29689,"42,563","54,399","3,889"
29690,"41,910","59,297","20,914"
29691,"41,446","51,938","11,333"
29692,"38,777","47,170","4,856"
29693,"40,141","54,831","14,215"
29696,"50,652","56,361","4,125"
29697,"47,273","54,475","12,207"
29702,"31,866","42,514","10,059"
29704,"43,049","59,277","3,721"
29706,"32,832","42,849","19,847"
29707,"58,692","66,628","17,742"
29708,"88,158","95,508","25,035"
29709,"36,683","44,136","6,498"
29710,"54,594","69,072","29,449"
29712,"44,580","56,330","2,317"
29714,"42,362","54,888","2,927"
29715,"66,316","77,933","24,823"
29717,"45,126","48,554","1,251"
29718,"32,971","40,232","3,856"
29720,"37,290","44,530","46,041"
29724,"41,250","53,568",43
29726,"45,267","50,418","1,750"
29727,"30,639","40,522","1,650"
29728,"29,890","42,600","10,301"
29729,"39,835","52,124","2,271"
29730,"41,113","50,791","52,354"
29732,"51,684","62,610","48,487"
29741,"32,492","42,107","2,082"
29742,"43,179","48,028","2,460"
29743,"45,227","48,886","1,071"
29745,"47,180","59,031","28,919"
29801,"36,804","50,332","26,778"
29803,"62,401","78,840","36,843"
29805,"36,812","54,421","5,864"
29809,"47,213","63,933","2,206"
29810,"2,573","3,329",374
29812,"36,606","47,900","11,854"
29816,"39,304","44,530","1,033"
29817,"28,898","37,098","4,913"
29819,"40,635","50,006","1,523"
29821,"55,915","75,976","1,487"
29824,"32,487","45,232","8,535"
29826,"34,292","44,964",164
29827,"24,249","39,302","4,526"
29828,"34,544","40,824","1,003"
29829,"36,320","47,370","8,651"
29831,"38,756","49,512","4,146"
29832,"33,617","45,318","5,335"
29834,"38,609","43,814","1,687"
29835,"20,037","27,016","4,702"
29836,"4,183","5,845",55
29838,"41,640","56,833",501
29841,"47,812","57,825","32,494"
29842,"43,153","51,001","7,675"
29843,"35,774","46,765","1,291"
29844,"44,524","75,554",123
29845,"41,132","67,857","1,104"
29847,"51,393","55,760","5,480"
29848,"32,487","41,390",573
29849,"35,177","45,049",294
29850,"39,539","46,834",111
29851,"36,766","44,001","7,524"
29853,"34,842","45,435","6,580"
29856,"37,798","48,105","3,255"
29860,"62,127","72,217","14,450"
29899,"26,646","36,620","1,244"
29902,"48,152","63,664","14,779"
29904,"41,635","45,956",659
29905,"51,351","65,414","3,054"
29906,"44,624","56,289","21,765"
29907,"72,293","82,727","12,570"
29909,"61,064","85,416","16,394"
29910,"57,032","77,371","33,954"
29911,"39,305","53,176","1,725"
29912,"38,627","49,651",42
29915,"50,707","123,866",416
29916,"37,241","47,479","1,533"
29918,"36,411","44,265","5,278"
29920,"42,152","55,401","9,481"
29921,"25,500","32,815",227
29922,"29,653","39,761","1,214"
29923,"37,771","45,692",392
29924,"36,251","44,858","4,331"
29926,"66,365","96,049","23,742"
29927,"42,204","51,482","8,237"
29928,"70,609","102,711","16,110"
29929,"33,798","53,325","1,135"
29932,"33,263","43,763",269
29934,"35,735","51,676","1,172"
29935,"40,835","48,628","3,685"
29936,"37,551","47,884","13,354"
29939,"25,500","32,815",302
29940,"11,805","14,336","1,401"
29943,"36,690","53,435",477
29944,"35,047","41,055","5,118"
29945,"25,793","31,971","3,635"
30002,"40,815","54,175","5,861"
30004,"113,142","134,286","53,033"
30005,"106,759","131,963","34,442"
30008,"46,541","56,436","29,822"
30009,"80,278","95,728","13,722"
30011,"61,153","71,218","14,402"
30012,"44,773","57,276","27,258"
30013,"61,040","70,547","25,183"
30014,"49,250","61,617","35,037"
30016,"52,216","57,032","51,140"
30017,"73,973","82,664","20,160"
30019,"78,415","88,805","40,447"
30021,"33,232","40,660","21,989"
30022,"105,468","133,714","64,359"
30024,"101,308","117,200","64,614"
30025,"51,907","64,567","9,270"
30028,"68,738","78,959","22,182"
30030,"71,913","86,991","26,473"
30032,"33,722","42,571","43,994"
30033,"55,020","74,711","30,763"
30034,"49,519","57,030","43,113"
30035,"43,254","48,887","20,396"
30038,"51,268","60,159","37,233"
30039,"67,510","76,762","41,517"
30040,"84,921","100,355","54,653"
30041,"90,473","108,578","52,749"
30043,"70,768","84,765","80,241"
30044,"57,915","67,580","79,701"
30045,"66,761","74,945","34,402"
30046,"55,818","66,253","34,523"
30047,"68,366","80,842","59,660"
30052,"64,521","72,775","59,451"
30054,"57,537","75,106","11,985"
30055,"50,550","64,853","3,018"
30056,"50,251","65,374","2,500"
30058,"50,396","57,786","52,945"
30060,"41,168","54,076","34,562"
30062,"91,856","107,138","62,136"
30064,"77,525","94,766","46,076"
30066,"81,003","94,615","52,936"
30067,"64,651","86,512","45,182"
30068,"102,063","127,226","31,595"
30070,"39,558","47,649",342
30071,"50,949","63,926","23,005"
30072,"34,511","42,190",730
30075,"103,387","126,505","52,573"
30076,"70,929","88,231","42,678"
30078,"72,001","87,022","33,057"
30079,"31,087","44,750","2,960"
30080,"58,983","75,777","49,905"
30082,"64,708","80,545","25,905"
30083,"37,238","43,757","43,791"
30084,"56,903","70,059","35,921"
30087,"68,550","82,767","36,761"
30088,"51,921","61,097","25,248"
30092,"81,058","99,692","31,704"
30093,"40,737","50,036","53,351"
30094,"62,427","73,455","31,244"
30096,"54,447","65,901","62,265"
30097,"98,967","126,898","41,715"
30101,"81,571","93,530","54,373"
30102,"61,172","71,496","37,470"
30103,"43,171","54,504","14,781"
30104,"48,743","51,626","4,708"
30105,"49,869","60,686","2,294"
30106,"51,021","62,556","20,300"
30107,"61,799","76,003","12,908"
30108,"44,129","51,333","7,256"
30110,"39,832","49,465","13,349"
30113,"37,006","52,013","6,218"
30114,"63,965","81,884","49,774"
30115,"74,417","89,932","35,672"
30116,"43,941","59,187","23,156"
30117,"39,928","52,329","34,296"
30118,"35,810","47,579","2,373"
30120,"49,431","63,893","38,085"
30121,"43,156","54,643","22,078"
30122,"50,403","60,276","21,561"
30124,"44,343","55,173","2,978"
30125,"36,787","47,105","24,352"
30126,"67,116","83,535","37,088"
30127,"71,587","81,925","60,347"
30132,"64,688","71,688","34,215"
30134,"51,405","60,698","43,356"
30135,"67,608","78,265","61,912"
30137,"52,790","61,744","1,650"
30139,"43,073","49,882","3,655"
30141,"61,054","67,297","22,457"
30143,"52,948","66,709","21,145"
30144,"65,169","75,295","52,252"
30145,"56,246","66,133","8,378"
30147,"44,715","55,262","4,365"
30148,"56,472","75,307",453
30149,"53,500","62,002","1,569"
30152,"84,167","109,420","40,393"
30153,"44,592","52,720","18,411"
30157,"59,206","63,830","45,123"
30161,"38,620","51,499","35,058"
30164,"50,548","54,781",16
30165,"78,860","105,555","39,975"
30168,"42,277","49,031","24,241"
30170,"46,494","53,853","2,994"
30171,"56,548","66,605","3,491"
30173,"52,858","60,552","6,221"
30175,"44,594","54,398","6,074"
30176,"37,258","49,619","7,050"
30177,"47,620","61,221","1,049"
30178,"62,311","69,251","3,468"
30179,"50,336","55,537","16,807"
30180,"55,168","63,724","34,274"
30182,"41,563","52,809","2,666"
30183,"54,789","69,304","5,282"
30184,"59,372","70,152","6,847"
30185,"53,237","64,279","3,892"
30187,"68,778","79,270","8,740"
30188,"71,100","82,082","52,380"
30189,"77,757","91,962","36,859"
30204,"35,125","45,076","13,493"
30205,"60,015","78,208","3,061"
30206,"48,987","54,386","2,958"
30213,"58,162","66,472","29,384"
30214,"73,168","88,987","28,913"
30215,"82,019","92,510","33,665"
30216,"55,204","59,237","2,159"
30217,"41,273","48,729","9,433"
30218,"45,771","52,841","1,974"
30220,"51,954","60,937","5,533"
30222,"38,023","49,132","4,042"
30223,"38,683","46,317","36,769"
30224,"47,382","58,148","25,197"
30228,"61,756","69,417","38,569"
30230,"39,521","46,820","9,103"
30233,"50,722","59,192","23,218"
30234,"60,422","65,676","1,934"
30236,"49,028","58,578","46,434"
30238,"47,137","52,682","34,713"
30240,"48,715","59,860","30,014"
30241,"37,889","45,944","23,176"
30248,"66,520","74,577","23,249"
30250,"44,949","50,872",679
30251,"45,804","52,857","2,342"
30252,"74,974","83,106","41,428"
30253,"61,629","71,695","49,380"
30256,"55,159","60,007","2,826"
30257,"47,451","53,706","4,138"
30258,"47,292","53,818","2,622"
30259,"50,197","60,615","3,041"
30260,"43,644","52,476","23,244"
30263,"51,498","64,167","53,008"
30265,"71,162","80,316","31,713"
30268,"55,988","67,401","9,090"
30269,"93,642","108,114","35,069"
30273,"54,342","65,147","14,709"
30274,"39,921","47,830","31,893"
30275,"61,040","66,653",19
30276,"66,428","71,049","13,866"
30277,"75,308","82,214","20,270"
30281,"60,375","69,171","66,140"
30284,"48,382","59,052",55
30285,"44,193","52,998",707
30286,"33,598","41,580","23,490"
30288,"46,214","51,294","8,929"
30289,"62,081","72,528",82
30290,"82,276","100,657","8,286"
30291,"42,888","49,407","21,010"
30292,"51,052","58,398","5,943"
30293,"34,457","46,453","2,981"
30294,"57,680","65,489","39,865"
30295,"53,888","62,996","4,159"
30296,"47,629","55,222","25,840"
30297,"32,331","39,028","27,188"
30303,"27,682","43,952","5,934"
30305,"82,654","141,269","22,999"
30306,"83,987","137,216","22,246"
30307,"82,543","110,495","18,004"
30308,"51,700","75,014","15,413"
30309,"68,825","110,066","21,845"
30310,"26,367","35,938","26,912"
30311,"33,268","42,323","32,218"
30312,"46,321","59,056","19,360"
30313,"31,331","47,892","9,495"
30314,"23,859","33,183","22,020"
